split,image_id,orig_width,orig_height,crop_x1,crop_y1,crop_x2,crop_y2,crop_width,crop_height,crop_status,old_label_count,new_label_count,dropped_label_count
train,8d728cafa6e00fdd673b8f354b926426,1630,2048,958,0,1630,1826,672,1826,ok,0,0,0
train,8d73a174ea91245f1cda41a767c01443,1630,2048,1064,0,1630,1726,566,1726,ok,0,0,0
train,8dd3c6c80ec720c137ec22857e7ffc4d,1630,2048,1023,0,1630,2002,607,2002,ok,0,0,0
train,8ddcc6ca07bfbf89fe828d46a0f64e92,1630,2048,977,35,1630,1716,653,1681,ok,0,0,0
train,8ddd76b73fa093f2aa049819f0afde54,1465,2048,0,0,683,2048,683,2048,ok,0,0,0
train,8e1309e73a22c768fe45c88aa3fd6fd4,1630,2048,1105,147,1630,1605,525,1458,ok,0,0,0
train,8e4d6e49c4fce6bfad6add40350b8fe3,1630,2048,1093,323,1630,1680,537,1357,ok,0,0,0
train,8e61fe88f73216b33cb61742cc2240e7,1630,2048,0,0,485,2048,485,2048,ok,0,0,0
train,8ed0618edab59a40763a118c052a52ba,1630,2048,0,0,617,1659,617,1659,ok,2,2,0
train,8eed7b3d4c763c31166d57365bf51ec0,1630,2048,0,0,586,1487,586,1487,ok,1,1,0
train,8f4ef2e7f055570b445c64a5ad23b0bd,1630,2048,1081,117,1630,1498,549,1381,ok,1,1,0
train,8f6ac7ca9c55e27ee25f00bbefc4021a,1465,2048,0,178,767,1947,767,1769,ok,0,0,0
train,8f7a74bfa165aab965cf57eb16bbae42,1518,2048,1066,362,1518,1680,452,1318,ok,1,1,0
train,8f8b8753a20d498f979730a9388ccdbd,1630,2048,0,265,517,1635,517,1370,ok,1,1,0
train,9003f75a7aa75f8b45db1729969d5208,1465,2048,828,0,1465,1586,637,1586,ok,0,0,0
train,905de70692b4a7fdc07812aa56fce7b1,1630,2048,0,453,527,1738,527,1285,ok,0,0,0
train,9076323f4b661b4b57a9229b869c62c7,1630,2048,0,0,601,1595,601,1595,ok,4,4,0
train,909f1ec09dd45863c514a4899ff08dfc,1630,2048,0,0,554,1822,554,1822,ok,0,0,0
train,9188a01b6b648cee39fb70702a860141,1630,2048,818,144,1630,1660,812,1516,ok,0,0,0
train,925d349f7ed58f46aab52f42bde3098f,1465,2048,660,0,1465,1773,805,1773,ok,0,0,0
train,9274903604cdea35cd1e4cb460a510ae,1630,2048,1003,0,1630,1687,627,1687,ok,0,0,0
train,92b418ace5a5af79fdbc1ca2f0c7c400,1630,2048,1020,101,1630,2048,610,1947,ok,0,0,0
train,9330f08b02db571dcfd55ddffeb66189,1630,2048,1180,0,1630,2048,450,2048,ok,2,2,0
train,93960b56ba5808e9047aff73cf9b0762,1630,2048,996,0,1630,1620,634,1620,ok,2,2,0
train,93e32b8e29a6ab2c5d2201ca53242efd,1630,2048,0,0,508,1753,508,1753,ok,0,0,0
train,93ed0aed7d5768f948fcc46861b4123e,1630,2048,0,404,452,2048,452,1644,ok,2,2,0
train,94455338af31f28096ccfbe9ec0b86e8,1630,2048,1116,0,1630,1949,514,1949,ok,0,0,0
train,944ae44a56fe698b87f5b435c32b3769,1630,2048,0,238,459,1555,459,1317,ok,1,1,0
train,944d1f7460665b847a9341dad07356a9,1630,2048,1170,0,1630,1347,460,1347,ok,0,0,0
train,9452c424a55a536aff7da60156f4207c,1630,2048,0,223,572,1509,572,1286,ok,0,0,0
train,9482a0d32b85123f738360855c2a3a3a,1630,2048,830,0,1630,1527,800,1527,ok,1,1,0
train,948b2894faaf19e3ea2b7fbbe3e6f901,1465,2048,721,0,1465,2048,744,2048,ok,0,0,0
train,94e81289c5b5678e4b6e4017e1296121,1609,2048,0,0,467,1696,467,1696,ok,2,2,0
train,9515868b0e0de7195161d62e0f580dcc,1630,2048,0,283,472,1739,472,1456,ok,0,0,0
train,9525e39373ec4bf5759ec41352820e4b,1630,2048,0,0,537,2048,537,2048,ok,0,0,0
train,9537edc9696af1f34570b16b81f86f50,1609,2048,1074,0,1609,1431,535,1431,ok,3,3,0
train,9578045aa9518a83a0200c35bfc0cec4,1630,2048,993,0,1630,1915,637,1915,ok,0,0,0
train,9592f8707908077f4b55542603ea5cd5,1609,2048,0,0,665,2048,665,2048,ok,0,0,0
train,959df4a4b93f1b7c3c8cbae263cfbe6b,1630,2048,0,386,514,1748,514,1362,ok,0,0,0
train,95c3d2d8a412f59dc01074e56e6102f4,1630,2048,988,263,1630,1672,642,1409,ok,0,0,0
train,95fc8c105d16ac569c2a2ac2966e8c55,1630,2048,853,0,1630,1927,777,1927,ok,1,1,0
train,96b07ec39cef3e102ce9951221808a91,1630,2048,1091,413,1630,1587,539,1174,ok,0,0,0
train,96e7d7b4b805fe70a30c24351d140ab2,1630,2048,0,0,792,2048,792,2048,ok,0,0,0
train,970538b13f221bac8b19e3b701b6fc6c,1630,2048,0,0,519,2048,519,2048,ok,0,0,0
train,97065ac244bc7c0998bc21ac09711bbc,1630,2048,0,229,687,1588,687,1359,ok,0,0,0
train,972ebaa8321e79ec98c21d2cd519e41a,1630,2048,0,341,491,1642,491,1301,ok,0,0,0
train,97461d54a78925e4aecd283067b5925e,1630,2048,0,0,680,1736,680,1736,ok,0,0,0
train,9758dddd2e85ae3e6fddc059d74ca0cd,1465,2048,0,0,812,1959,812,1959,ok,0,0,0
train,97b36b94a940b61017d4dd6cbbf5b8fc,1465,2048,766,0,1465,1560,699,1560,ok,2,2,0
train,97bdd8bc1f4c0df42b9672dce13a23ff,1630,2048,0,305,560,1637,560,1332,ok,0,0,0
train,97f1a47b98053ae58dd968be920e3a79,1630,2048,0,305,431,1606,431,1301,ok,0,0,0
train,98444c262a8ac1728c1f7c4189c243a1,1468,2048,961,486,1468,1632,507,1146,ok,0,0,0
train,98a0d5fde0b6c4a7c566974e14ece078,1630,2048,1089,0,1630,1567,541,1567,ok,0,0,0
train,98a271ac96be8a5bae0ab1fe0666a002,1630,2048,0,365,502,2048,502,1683,ok,0,0,0
train,98db757f7fcb4eed1426a08606a83ac5,1630,2048,1107,253,1630,1622,523,1369,ok,0,0,0
train,98f09249efdf1fa1c809e916ad64d4a2,1630,2048,944,160,1630,1633,686,1473,ok,0,0,0
train,991ef61ff40bcdce779998db52b2d317,1630,2048,0,324,616,2048,616,1724,ok,1,1,0
train,995aef278f1e5aceb851e07219c9d569,1630,2048,942,0,1630,1704,688,1704,ok,0,0,0
train,997e15346547ff56b4209ac73e74556f,1510,2048,0,0,554,1661,554,1661,ok,1,1,0
train,9992a1941e974a38b391b2a5fa78e6c6,1630,2048,0,303,685,1682,685,1379,ok,4,4,0
train,99afa546c964312caccb304f5e8f7a15,1630,2048,0,206,557,1420,557,1214,ok,1,1,0
train,99cf7865d9743472b0818d5381b20658,1630,2048,0,293,425,1575,425,1282,ok,0,0,0
train,99d3569848ee71d4a387bb137f4f66a6,1609,2048,1108,294,1609,1792,501,1498,ok,0,0,0
train,99dd67ad97050251a9e230ea98cfda2e,1630,2048,0,258,565,1691,565,1433,ok,0,0,0
train,99fdaa4199ab6336b4545afe858ebc81,1630,2048,0,399,601,2048,601,1649,ok,0,0,0
train,9a02785120c9f836553cc66f4e6152c8,1630,2048,0,383,519,1645,519,1262,ok,0,0,0
train,9a2e9873a287b8078dedf5ad645a4862,1630,2048,0,258,483,2048,483,1790,ok,0,0,0
train,9a3bb41b364cc722026d96574abe130e,1630,2048,1022,344,1630,1552,608,1208,ok,0,0,0
train,9a65ad05f4297938a16b87dd201a9308,1630,2048,1213,0,1630,2048,417,2048,ok,0,0,0
train,9a88a3e60fb94b5bc30dbde599d7c14f,1465,2048,637,0,1465,2048,828,2048,ok,1,1,0
train,9b02648262402328fc7e5bbaf4723a89,1630,2048,0,174,445,1498,445,1324,ok,1,1,0
train,9b082dda34fe36504753ca7a1a080153,1630,2048,1267,404,1630,1677,363,1273,ok,2,2,0
train,9b28bca8f8312283e4fd9f093646b04b,1630,2048,0,182,682,1669,682,1487,ok,3,3,0
train,9b4f21a88399435f3cbabf66fa8f5652,1465,2048,0,0,477,1603,477,1603,ok,0,0,0
train,9b7af926af492c67ca3484199bd47fbb,1630,2048,1091,0,1630,1804,539,1804,ok,0,0,0
train,9b86016c01b2566e91962ed6bf78339d,1630,2048,1136,380,1630,1633,494,1253,ok,1,1,0
train,9babf3cc8e36e8c1c927453fc277193e,1630,2048,1032,0,1630,1767,598,1767,ok,0,0,0
train,9bbe1f4397d945131ba1833914b9bc13,1465,2048,0,0,802,2048,802,2048,ok,0,0,0
train,9bd6a7e220dd81343ae8615207c89136,1630,2048,0,0,477,1567,477,1567,ok,0,0,0
train,9c17baacaeb80482b4ce778e64b792f5,1630,2048,987,0,1630,1864,643,1864,ok,1,1,0
train,9c37ecad457460ba9d6a83a099a9c0bf,1630,2048,0,374,520,1734,520,1360,ok,0,0,0
train,9c79c50722b808346c474ecfd4074bd0,1465,2048,459,0,1465,2048,1006,2048,ok,0,0,0
train,9c82d1d602f9a3dd46164e33f2344954,1630,2048,0,252,555,1752,555,1500,ok,0,0,0
train,9cc59ec2fa6e1eb7470c9dd994ace8ba,1465,2048,881,0,1465,1802,584,1802,ok,0,0,0
train,9cda9b93e5130a856ff7b435ab940e85,1630,2048,1179,0,1630,1432,451,1432,ok,1,1,0
train,9ce14208660e0a576713f532e9867557,1630,2048,1172,423,1630,1780,458,1357,ok,0,0,0
train,9d28479f8a232b21e6bb29e4841d23ef,1630,2048,1021,0,1630,2048,609,2048,ok,0,0,0
train,9d2baf3195e9b999efc2a02cac076acf,1630,2048,0,532,541,1927,541,1395,ok,0,0,0
train,9e25ba10f5cb25613d5181240272c1b5,1630,2048,0,0,590,1473,590,1473,ok,1,1,0
train,9e4bc855fbb17bfb00ee212112c69137,1465,2048,668,0,1465,2043,797,2043,ok,1,1,0
train,9e71300fa8274ba95ca959fd721316ef,1630,2048,0,475,378,1730,378,1255,ok,0,0,0
train,9eabb54954fc44682ff3330aa877baf9,1630,2048,0,0,621,1804,621,1804,ok,1,1,0
train,9edcc7df8ac157fb2fdbecb9baae9f2f,1465,2048,0,0,674,2048,674,2048,ok,0,0,0
train,9f65a2368a5df60f1910d687067ced3b,1630,2048,0,0,874,1739,874,1739,ok,1,1,0
train,9f7cd9e1262811874f52de316c3ad279,1465,2048,1153,321,1465,1696,312,1375,ok,0,0,0
train,9f826a40d34bfc315906c3cc20e32f47,1609,2048,1000,0,1609,1600,609,1600,ok,0,0,0
train,9faf94bbaf5fa58149b5aee0d0f97c0f,1630,2048,0,0,599,1626,599,1626,ok,0,0,0
train,9fb8a3f50f6864433a9e5c2ce2ab3e11,1630,2048,0,105,590,1590,590,1485,ok,1,1,0
train,a09684693b5555763139afc0c0f87369,1630,2048,0,0,827,1806,827,1806,ok,1,1,0
train,a09e8001e6b29128dcae4cc0d1b02cca,1630,2048,0,461,478,1688,478,1227,ok,1,1,0
train,a0a123efb74227d4aed49e35fe8ac089,1465,2048,0,392,654,2048,654,1656,ok,0,0,0
train,a0d04a7372a60d2a83c06d731a619c16,1609,2048,0,0,558,1417,558,1417,ok,2,2,0
train,a0d839825d6307104467c0f2a11c6ed0,1630,2048,0,202,708,1958,708,1756,ok,0,0,0
train,a0fb467441e1f7ad6344812a63a1b9d5,1609,2048,0,0,560,2048,560,2048,ok,2,2,0
train,a110a8dfc5cd1826cac846b0b30e6f8b,1630,2048,1036,0,1630,1486,594,1486,ok,1,1,0
train,a129ca2e83de818bb229abd42e8533b2,1630,2048,971,0,1630,1647,659,1647,ok,1,1,0
train,a148a50dc13002f343367ae0b0ebc31f,1630,2048,1024,422,1630,2048,606,1626,ok,0,0,0
train,a158fce586b2eccc72b08fb5c3010b86,1630,2048,1102,0,1630,1579,528,1579,ok,1,1,0
train,a16a6f31c5db48da3049fb2777edd921,1630,2048,1128,300,1630,1718,502,1418,ok,0,0,0
train,a18495357a02efdaeb5da2db67467991,1465,2048,0,175,824,2048,824,1873,ok,0,0,0
train,a199ec9c4484f322545edda0e5b56316,1630,2048,0,0,744,1721,744,1721,ok,1,1,0
train,a1e6ff1084b1af114814a95a83f5e744,1630,2048,0,0,545,1888,545,1888,ok,0,0,0
train,a20301f2d2cafec6419d759fa7c70c0b,1465,2048,0,0,862,2048,862,2048,ok,1,1,0
train,a2199564885a9d002152a8d18b98bd71,1630,2048,0,311,510,2048,510,1737,ok,1,1,0
train,a27a99cc98f650adce680fc55f9a57a3,1630,2048,0,0,511,1344,511,1344,ok,1,1,0
train,a27f71727fb8c05326b14fadf3567c8b,1630,2048,0,0,564,2048,564,2048,ok,0,0,0
train,a2801db53a5c67cda048dc177655f580,1630,2048,0,0,458,1958,458,1958,ok,0,0,0
train,a28e33a6dee5fecfcbc70ad5d7f91870,1630,2048,1077,0,1630,1559,553,1559,ok,0,0,0
train,a2a6c2a3eaa543ca8e96990e42d8eab2,1630,2048,0,0,660,1737,660,1737,ok,0,0,0
train,a32b914253591e40b1a65cf3fea39056,1630,2048,1005,0,1630,1596,625,1596,ok,0,0,0
train,a3415116030171359f15e0c14f9e75b1,1630,2048,932,0,1630,1476,698,1476,ok,1,1,0
train,a35b8986274c675c008ec264d25bf0fd,1630,2048,0,463,658,1888,658,1425,ok,0,0,0
train,a3abc78b80b104b171f2dd76c215f1a5,1630,2048,1182,388,1630,1645,448,1257,ok,1,1,0
train,a43ee63a12b208e10ccc92eaaf330ab9,1630,2048,0,328,553,1620,553,1292,ok,1,1,0
train,a4b21eb8b1b246d2a2fb3afc3654b513,1630,2048,1113,0,1630,2048,517,2048,ok,0,0,0
train,a5458d95963f33ef608ae92dffae190e,1630,2048,1178,239,1630,1627,452,1388,ok,0,0,0
train,a5531d44882d34c7ce26fbfe79209812,1630,2048,0,0,628,2048,628,2048,ok,1,1,0
train,a5679dc25691dc85f0639be26b421195,1465,2048,876,115,1465,1838,589,1723,ok,1,1,0
train,a58131d25f2e5ea9a87e303408d55edb,1630,2048,0,0,566,1418,566,1418,ok,0,0,0
train,a600e572007da87ecd5615bad28a8a2e,1630,2048,1207,367,1630,1682,423,1315,ok,0,0,0
train,a6350e10e58c2c74370c430a54c639cc,1630,2048,1014,0,1630,2048,616,2048,ok,0,0,0
train,a68ac084d4c324ce9376320a34362558,1465,2048,659,86,1465,1710,806,1624,ok,2,2,0
train,a6a529cb2a0bbea957751b7b9d37e230,1465,2048,0,0,774,2016,774,2016,ok,0,0,0
train,a6b051be84956c3f2fb7dd5bd0f5cf39,1630,2048,0,0,616,2048,616,2048,ok,0,0,0
train,a6bb433105ba47d9cdc9f368a8c261a9,1630,2048,0,0,485,1482,485,1482,ok,2,2,0
train,a6d7dd14effca524d51100d140c798de,1630,2048,0,0,653,2048,653,2048,ok,0,0,0
train,a721bfb90b84216306c0ec624d4c78f9,1465,2048,0,0,876,2048,876,2048,ok,0,0,0
train,a771b43e09aab27f9378b93f4027e5f5,1630,2048,1161,220,1630,1578,469,1358,ok,0,0,0
train,a7b65cc664290ef4f3cb962761a76211,1630,2048,0,0,653,1680,653,1680,ok,0,0,0
train,a7c64ea280c0c19d81e43e3e272c12f5,1630,2048,1096,98,1630,1524,534,1426,ok,1,1,0
train,a7cc2e20f89f7797f89c787a5a6e0e58,1630,2048,0,238,688,1590,688,1352,ok,0,0,0
train,a7ccbd0378eed3f3624e06a1e88b1ec6,1630,2048,1131,143,1630,1499,499,1356,ok,0,0,0
train,a8039340c9429814cff5e9ee01284e24,1465,2048,0,79,682,1723,682,1644,ok,0,0,0
train,a869427ece4cb34d43825be65705929b,1630,2048,0,0,642,1543,642,1543,ok,1,1,0
train,a88a357d26d0ede9afc82f945920a20a,1630,2048,1073,0,1630,1388,557,1388,ok,0,0,0
train,a8d69c109fb59f9b20d3f60bf727b6f7,1630,2048,974,214,1630,1714,656,1500,ok,0,0,0
train,a8e59b1bda9b7d6ae5fcd9ac543bad56,1630,2048,0,240,597,1605,597,1365,ok,1,1,0
train,a8e66fc1ad8e78cb6ab460d32bc7b299,1630,2048,0,390,533,1767,533,1377,ok,1,1,0
train,a8ee04f2197f0ccc1eb61c3e3a8602a5,1465,2048,732,0,1465,2048,733,2048,ok,0,0,0
train,a8fbb157acfc2dc455049f6d91b8483d,1609,2048,0,0,466,1699,466,1699,ok,1,1,0
train,a91da35c2c5f5b726321511b4157ce36,1630,2048,924,69,1630,1495,706,1426,ok,0,0,0
train,a9360fba3a97fc2842165a2fa2301f29,1630,2048,0,0,539,1921,539,1921,ok,0,0,0
train,a9457baeb89d82d69e7e4150ef25056d,1630,2048,0,195,572,1550,572,1355,ok,0,0,0
train,a967d061ad8acb167fbc7cb07f3f289b,1630,2048,939,0,1630,2046,691,2046,ok,0,0,0
train,a983c256635655ed394ed6805abf0499,1465,2048,687,0,1465,2048,778,2048,ok,2,0,2
train,a990c441ca083bb48de1d0d61709e80e,1630,2048,1173,342,1630,1540,457,1198,ok,1,1,0
train,a993fdda6b036ae73326e6d749b3457d,1630,2048,0,184,619,1591,619,1407,ok,0,0,0
train,a9affff93a9e6059f5dc3c02be3ce280,1630,2048,0,0,743,1499,743,1499,ok,0,0,0
train,a9ba5af5712aba68523463eaa564e503,1630,2048,939,0,1630,2048,691,2048,ok,0,0,0
train,a9f3f9e0195685ef7e02ecb2f90df158,1609,2048,894,0,1609,2048,715,2048,ok,1,1,0
train,aa48d9e9949ac3dffe16f5d41faba28c,1465,2048,0,192,738,1838,738,1646,ok,0,0,0
train,aa9dc3e9a00540c39b2b8527cda27c03,1630,2048,1067,158,1630,1562,563,1404,ok,1,1,0
train,aab77dee2fc003e33f203ee5519d293e,1630,2048,0,142,546,1610,546,1468,ok,0,0,0
train,aad09d3b49967b0e47f36138aa513b27,1573,2048,0,0,1573,2048,1573,2048,fallback_small_contour,0,0,0
train,aad7e4ca3814389ed8caae071ccdde1e,1630,2048,1162,0,1630,1504,468,1504,ok,0,0,0
train,ab006b085205fb2991d7545cff00c137,1465,2048,482,55,1465,2048,983,1993,ok,0,0,0
train,ab0de40184c96d0b727b8657ce1b7f15,1630,2048,1177,0,1630,1464,453,1464,ok,0,0,0
train,ab1722e1d09db704413c4fe30b898d38,1630,2048,1045,311,1630,1745,585,1434,ok,0,0,0
train,ab1fde7c3eeb16fab2e4b6cc0e59df52,1630,2048,0,338,473,1774,473,1436,ok,0,0,0
train,ab5a13420b4a176fc2326842be57edcf,1630,2048,1203,341,1630,1631,427,1290,ok,0,0,0
train,ab6ffc3a0ed23410bf644c901d8550b6,1630,2048,1066,377,1630,2048,564,1671,ok,0,0,0
train,aba23204ef01ba406cb1f3e6c4100617,1630,2048,1097,0,1630,1575,533,1575,ok,0,0,0
train,aba863734c89cb903871d8d9203aa705,1630,2048,0,0,523,1528,523,1528,ok,0,0,0
train,abe11e010d5bcee9e531b6f6e9a19d09,1630,2048,1013,0,1630,1724,617,1724,ok,0,0,0
train,abf4dd2566f7501e4dac410994b974ea,1465,2048,0,306,496,1786,496,1480,ok,0,0,0
train,abfc83dc82a6fb3adcf06da0cc660434,1630,2048,1214,0,1630,1488,416,1488,ok,0,0,0
train,ac10af93e98f6923aa72cb9e1fce3953,1630,2048,0,0,571,1530,571,1530,ok,0,0,0
train,ac2d46b2499d0e27f00d2ed21fbe6d92,1630,2048,1080,108,1630,1516,550,1408,ok,0,0,0
train,ac315834dc489efe6d1e96d93ae8369d,1465,2048,498,0,1465,1923,967,1923,ok,2,2,0
train,ac457734e7933536ac242f25570cc608,1630,2048,825,0,1630,1852,805,1852,ok,0,0,0
train,ac546428a3bcaacc13ae92161932cc3d,1630,2048,988,0,1630,1662,642,1662,ok,2,2,0
train,aca3b43ea31f8a59d580742da52fc98f,1630,2048,0,1412,787,2048,787,636,ok,1,0,1
train,ace07e98c4447db12d619d0092f17a86,1630,2048,0,303,584,1627,584,1324,ok,0,0,0
train,ace92b13e3349a378f9cb1bff82a364e,1630,2048,0,0,530,1483,530,1483,ok,0,0,0
train,acf41439db82d0dae309307a16251e4f,1630,2048,0,0,599,1751,599,1751,ok,0,0,0
train,acf703848cf13a051337edaae458f0cf,1630,2048,1020,0,1630,1808,610,1808,ok,0,0,0
train,ad47841e36484861f2deb7624dde15f3,1630,2048,0,0,529,1653,529,1653,ok,0,0,0
train,ad50a0920f06e7bf2ff5ea7e4eda123a,1465,2048,0,140,429,1605,429,1465,ok,2,2,0
train,ae1aeab90b3eaeec25d62b8eee04320b,1630,2048,0,201,683,1625,683,1424,ok,0,0,0
train,ae7fa8204b82ad9f9d36e8c678e785ad,1465,2048,616,0,1465,2048,849,2048,ok,0,0,0
train,ae91ec081b5d07903626282bd08f1735,1630,2048,0,259,455,1639,455,1380,ok,0,0,0
train,aea4ab1ac1914e39919b74de4d0d330b,1465,2048,875,27,1465,1811,590,1784,ok,0,0,0
train,aef03916de63955e9491414ef63c7b9e,1630,2048,0,0,447,2048,447,2048,ok,1,1,0
train,af0c0fea36bbb9bf3252321cca4e275c,1630,2048,1042,340,1630,1613,588,1273,ok,1,1,0
train,af0f6ad067fdf3e94c630ad4f5e5151f,1630,2048,0,0,516,1866,516,1866,ok,0,0,0
train,af180f8f7c44e2a5e060e7ea01772fb3,1630,2048,0,228,562,1595,562,1367,ok,0,0,0
train,af34fd8e49975ab42bd8343e4f5eb821,1465,2048,953,134,1465,1599,512,1465,ok,1,1,0
train,af5c3f9e3b64ead393c4b160eb3349f8,1630,2048,924,0,1630,1711,706,1711,ok,1,1,0
train,af713d9daaedd08d399db54b08f0fa14,1630,2048,0,382,573,1770,573,1388,ok,0,0,0
train,af9ae4f3a9ca14aa12966567ee6c5ba7,1630,2048,0,0,497,2001,497,2001,ok,1,1,0
train,afabc6826bd2b80ae823b94df5e71f29,1465,2048,0,343,589,2048,589,1705,ok,0,0,0
train,afb346e75ff93a7bdc16757144f1a93a,1630,2048,1063,0,1630,1542,567,1542,ok,0,0,0
train,afcf4a3369a5a35a09dda71efff16ddc,1630,2048,1164,0,1630,1580,466,1580,ok,0,0,0
train,afd02faaf5c7eb52aca92a5f9cf9fe24,1630,2048,969,218,1630,1719,661,1501,ok,0,0,0
train,aff603e66b5ce47ee1d74070e3f3a6b3,1630,2048,0,0,569,1427,569,1427,ok,0,0,0
train,b000444cadac8f3369e3c578bf66dfb9,1465,2048,0,0,943,2048,943,2048,ok,0,0,0
train,b0103386b6dab78d0344f577c431dc4b,1630,2048,0,513,487,1682,487,1169,ok,0,0,0
train,b0124dae990a237fc01f625feea67a52,1630,2048,1075,439,1630,1689,555,1250,ok,0,0,0
train,b014aabf27c34399418a710d9a25b899,1630,2048,1141,283,1630,1469,489,1186,ok,0,0,0
train,b01b8a03a187dca67e4b1d5c64a77e5a,1630,2048,0,381,461,1690,461,1309,ok,0,0,0
train,b034e7a53c1d9964d85c222267f663b9,1630,2048,1139,0,1630,2048,491,2048,ok,1,1,0
train,b060b8505d05d3c732ac021624e07572,1630,2048,955,279,1630,1756,675,1477,ok,0,0,0
train,b119e0c84e1e3d4a66072329abd56857,1630,2048,924,0,1630,2048,706,2048,ok,3,3,0
train,b121886bb82345876549a7e548ee8d7c,1630,2048,0,406,514,1643,514,1237,ok,1,1,0
train,b13410198cb6089c1396f954015a28aa,1630,2048,1032,126,1630,1616,598,1490,ok,0,0,0
train,b168a7d700de2e34518c2f186e9c86c4,1609,2048,0,390,412,1615,412,1225,ok,1,1,0
train,b25780262123eea6faf63a3aa741d228,1630,2048,958,137,1630,1625,672,1488,ok,1,1,0
train,b265dd3363160ba9ee2dd78759f7f03d,1630,2048,1068,0,1630,1828,562,1828,ok,0,0,0
train,b26f40af33a396c9bbb1a6eb6e3ac2fd,1546,2048,886,0,1546,1531,660,1531,ok,1,1,0
train,b2e60a5963b933484a9cb6fae6e7db7b,1630,2048,1087,0,1630,2048,543,2048,ok,0,0,0
train,b318c1f2c2d233d2484c123f791392f4,1609,2048,912,0,1609,2032,697,2032,ok,0,0,0
train,b34defc03b1fa5abdb118adc6251d242,1465,2048,0,103,572,1855,572,1752,ok,0,0,0
train,b38b2ef37e6074d15187a2f15521c228,1465,2048,0,43,580,1721,580,1678,ok,0,0,0
train,b3a1b440bcfceb60d6b42ae07ea4d3cc,1630,2048,1038,0,1630,2048,592,2048,ok,0,0,0
train,b3a7ae796a1b04a31c9e655322f5d82c,1630,2048,0,0,404,1659,404,1659,ok,0,0,0
train,b458f37ae9b350ebc733d249db75401e,1630,2048,969,297,1630,1584,661,1287,ok,1,1,0
train,b4659ca39d982567f231131634135791,1630,2048,1036,180,1630,1564,594,1384,ok,1,1,0
train,b48df6b5cc6f2a613d0a36889242b02a,1630,2048,1158,0,1630,1603,472,1603,ok,1,1,0
train,b4b83d6c6e16b93b623b9ac0943a665c,1465,2048,507,100,1465,2010,958,1910,ok,1,1,0
train,b4c13ac74860b0ada8a0173563bac78d,1630,2048,1086,0,1630,1757,544,1757,ok,0,0,0
train,b4fcbd41c3e8774267be4f97f44cf9bb,1630,2048,0,311,403,1567,403,1256,ok,0,0,0
train,b50b5943e02004c10ac6de73d93cbe50,1609,2048,0,0,763,1820,763,1820,ok,2,2,0
train,b50e0e1100d4f3fb389534cee03a2b03,1609,2048,916,0,1609,2048,693,2048,ok,2,2,0
train,b57c03d571a79a037a6e63194ae923ff,1630,2048,1099,311,1630,2048,531,1737,ok,0,0,0
train,b5929fe056c149dbd5b84cf26f4d71e4,1630,2048,954,0,1630,1797,676,1797,ok,0,0,0
train,b5ae06a11207fe5bd03c4ff05dca25f9,1609,2048,0,0,561,1664,561,1664,ok,2,2,0
train,b5afd0e7eda07b33e4ae37f1a8251c06,1630,2048,0,0,654,1927,654,1927,ok,1,1,0
train,b639f9df507f8cc4202b91591682fd91,1630,2048,0,450,499,1955,499,1505,ok,0,0,0
train,b6455fa190c7f411ae0d5ec457196b8e,1630,2048,1116,0,1630,1494,514,1494,ok,0,0,0
train,b68769ba266c8a6ccfc95b649e14e23c,1465,2048,689,147,1465,1765,776,1618,ok,1,1,0
train,b6d0903ba96ff1157a6b055bd56181d3,1609,2048,0,272,806,1758,806,1486,ok,2,2,0
train,b73d4e04b69d52ba6f350cc77da54f95,1609,2048,0,0,763,1820,763,1820,ok,3,3,0
train,b773e8f75b87956b21f5a43968e55f32,1630,2048,0,0,621,1629,621,1629,ok,0,0,0
train,b782203ed69e33c6589b504c1bef50ee,1509,2048,1107,272,1509,1947,402,1675,ok,2,2,0
train,b7bd327a9e6bb315f2996c939b97a9fc,1630,2048,1031,0,1630,1478,599,1478,ok,0,0,0
train,b7e5b09b4fbeeb5833912b02af831cbf,1630,2048,0,0,401,1507,401,1507,ok,0,0,0
train,b7fc54391dddda25d09ba4427e394ce7,1630,2048,0,382,579,1750,579,1368,ok,1,1,0
train,b821f26947d67932afed6e9bf64d23e1,1630,2048,1127,0,1630,2048,503,2048,ok,1,1,0
train,b841c1e419eaa15e8510dbc178dd0e21,1630,2048,0,0,575,1597,575,1597,ok,1,1,0
train,b84c938e5d6e25da98625dbba840b521,1609,2048,934,0,1609,1738,675,1738,ok,2,2,0
train,b8a5dccad0d098308ff3296000716b52,1465,2048,722,0,1465,1795,743,1795,ok,4,4,0
train,b8c9a09fca52577cf83263b2c62e5fd9,1630,2048,1086,0,1630,2048,544,2048,ok,0,0,0
train,b93ab1fb751d7b9dc1ca0983d4e25632,1630,2048,0,0,495,1511,495,1511,ok,2,2,0
train,b984d84d787c71d4d7486937f5b2a7fa,1630,2048,1043,0,1630,1972,587,1972,ok,0,0,0
train,b9cdc311a56151d5e209be77d5f68c37,1630,2048,988,0,1630,1694,642,1694,ok,0,0,0
train,b9e991c85f3549a49b8f13f318f6f7d8,1630,2048,0,331,569,1595,569,1264,ok,1,1,0
train,ba14c8b4eb3eb84c202adc1454b05783,1500,2048,979,0,1500,1579,521,1579,ok,1,1,0
